step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
45,PAYMENT,1257.46,C1737450992,26452.0,25194.54,M242052110,0.0,0.0,0
307,CASH_OUT,74218.62,C625109868,99773.0,25554.38,C905756500,273392.31,347610.93,0
137,CASH_OUT,10705.48,C1653455079,0.0,0.0,C1703923334,1067298.14,1078003.62,0
254,CASH_OUT,54022.84,C612719428,168884.0,114861.16,C764689274,291345.64,345368.47,0
191,PAYMENT,454.37,C1041489599,102004.72,101550.35,M11143998,0.0,0.0,0
332,PAYMENT,25889.49,C993501893,24986.78,0.0,M1927334410,0.0,0.0,0
213,PAYMENT,3030.49,C1430832799,22352.0,19321.51,M1612580791,0.0,0.0,0
308,PAYMENT,14478.06,C133053379,792063.0,777584.94,M2074991606,0.0,0.0,0
187,CASH_IN,84735.01,C1470284779,1607609.52,1692344.53,C914949851,162412.99,77677.98,0
214,PAYMENT,5866.54,C1783292105,0.0,0.0,M209113367,0.0,0.0,0
229,CASH_OUT,40692.79,C673660546,863.0,0.0,C1175857194,0.0,40692.79,0
159,CASH_IN,17125.32,C1343574802,2151757.9,2168883.22,C839690481,767727.64,750602.32,0
279,CASH_OUT,209027.24,C666470741,0.0,0.0,C1729686892,2492672.64,2701699.88,0
302,PAYMENT,21331.29,C422955395,21370.0,38.71,M818681054,0.0,0.0,0
500,CASH_OUT,107164.45,C1617172480,20947.0,0.0,C49993944,82926.52,190090.97,0
188,CASH_OUT,34603.71,C268140455,82.0,0.0,C1530771520,11986079.08,12020682.78,0
329,PAYMENT,10680.81,C181002828,0.0,0.0,M2053219759,0.0,0.0,0
205,PAYMENT,8303.99,C734960261,30321.0,22017.01,M1616287538,0.0,0.0,0
40,CASH_IN,98213.17,C733476244,138750.0,236963.17,C969412636,810739.11,712525.94,0
185,CASH_IN,291189.94,C1553215734,7130434.21,7421624.16,C426247654,808744.5,517554.56,0
153,CASH_OUT,272787.35,C71964206,63641.3,0.0,C1393612077,10480419.17,10753206.52,0
230,PAYMENT,4366.72,C1683542721,0.0,0.0,M1131811029,0.0,0.0,0
589,CASH_IN,467579.14,C1197429495,316631.0,784210.14,C397191432,0.0,0.0,0
15,PAYMENT,2079.53,C1660908663,0.0,0.0,M1798357676,0.0,0.0,0
259,PAYMENT,271.52,C1393158199,31038.0,30766.48,M698155157,0.0,0.0,0
378,CASH_IN,288926.43,C555913923,40266.0,329192.43,C953242287,391543.22,102616.78,0
156,CASH_OUT,247135.63,C333744567,1282.0,0.0,C2029213379,0.0,247135.63,0
401,CASH_OUT,274956.99,C616531574,432681.0,157724.01,C1945254982,10208.27,285165.26,0
329,PAYMENT,6330.5,C625253272,20299.0,13968.5,M1768554943,0.0,0.0,0
164,PAYMENT,10169.54,C288941933,51853.0,41683.46,M672841803,0.0,0.0,0
257,PAYMENT,21460.89,C1979204637,0.0,0.0,M1084537206,0.0,0.0,0
227,CASH_OUT,252471.58,C1558492030,58.0,0.0,C325126716,0.0,252471.58,0
350,PAYMENT,20517.04,C241633913,0.0,0.0,M615594579,0.0,0.0,0
13,CASH_OUT,72989.63,C505365016,1898.0,0.0,C2143409210,853088.37,926077.99,0
348,CASH_OUT,168971.15,C22770994,29563.0,0.0,C64804100,0.0,168971.15,0
42,PAYMENT,4489.06,C760780687,329699.72,325210.66,M1961737617,0.0,0.0,0
12,PAYMENT,22019.31,C1993306501,0.0,0.0,M873733431,0.0,0.0,0
178,PAYMENT,5569.52,C661809271,72425.47,66855.95,M62582241,0.0,0.0,0
12,CASH_OUT,348118.51,C429232289,0.0,0.0,C1721246847,1232042.01,1244486.07,0
527,TRANSFER,1329.31,C132372506,0.0,0.0,C1609325677,1456331.03,1457660.34,0
240,PAYMENT,2939.4,C679313304,143263.0,140323.6,M982669360,0.0,0.0,0
139,PAYMENT,16788.83,C1087402002,0.0,0.0,M657692219,0.0,0.0,0
402,CASH_OUT,283470.9,C2122538604,297044.0,13573.1,C1104197405,35875365.98,36158836.89,0
209,PAYMENT,10314.58,C392201018,0.0,0.0,M589889416,0.0,0.0,0
251,CASH_OUT,15799.59,C1813892480,359051.13,343251.54,C297493793,143253.25,159052.84,0
13,PAYMENT,29119.83,C1994290123,937.0,0.0,M1363737784,0.0,0.0,0
160,CASH_IN,90040.95,C1471196044,809551.55,899592.5,C199394671,961192.7,871151.75,0
10,CASH_OUT,116648.69,C1523836115,0.0,0.0,C926192308,433563.31,266695.09,0
305,PAYMENT,3490.95,C358651610,296973.45,293482.5,M491921925,0.0,0.0,0
255,CASH_OUT,14550.76,C1698020596,42893.0,28342.24,C774592266,75731.47,90282.23,0
228,CASH_IN,272376.55,C140077453,1475872.53,1748249.08,C557768454,1341830.04,1069453.49,0
353,CASH_OUT,139543.96,C1498413896,30523.0,0.0,C238185121,163050.57,302594.53,0
304,CASH_OUT,233538.24,C1644930200,0.0,0.0,C1217210790,1008248.66,1241786.9,0
178,CASH_OUT,190427.12,C1687891602,0.0,0.0,C1104672809,426725.11,617152.23,0
326,CASH_OUT,232452.12,C1062274056,151723.0,0.0,C1586914950,0.0,232452.12,0
255,TRANSFER,555591.91,C628248701,122604.0,0.0,C1916029896,15223.53,570815.44,0
426,PAYMENT,30076.68,C167301459,0.0,0.0,M1114153468,0.0,0.0,0
469,PAYMENT,18449.84,C1395480811,0.0,0.0,M1710996930,0.0,0.0,0
322,PAYMENT,51924.61,C66634712,0.0,0.0,M360507819,0.0,0.0,0
137,CASH_OUT,215718.61,C640076385,0.0,0.0,C1471367592,446962.14,662680.75,0
178,TRANSFER,1945476.72,C668146842,0.0,0.0,C1185971725,2912356.21,4857832.93,0
258,PAYMENT,1901.89,C361423041,3613.0,1711.11,M1248853578,0.0,0.0,0
211,PAYMENT,4464.74,C117106776,24951.0,20486.26,M1352202844,0.0,0.0,0
354,PAYMENT,4035.84,C1767040500,0.0,0.0,M413812871,0.0,0.0,0
231,TRANSFER,349432.33,C1284900680,0.0,0.0,C1619049621,6318645.2,6668077.53,0
208,PAYMENT,3847.41,C298114436,296341.0,292493.59,M552638535,0.0,0.0,0
39,PAYMENT,6839.18,C924751729,1835.0,0.0,M813490744,0.0,0.0,0
349,CASH_OUT,294286.76,C585634293,0.0,0.0,C1419137338,2487939.89,2782226.65,0
359,PAYMENT,30033.4,C927667739,60081.77,30048.38,M1679581566,0.0,0.0,0
258,PAYMENT,9266.42,C1008686843,0.0,0.0,M1684356634,0.0,0.0,0
157,CASH_IN,55796.68,C1415969828,1151509.15,1207305.84,C1070117864,600715.94,544919.25,0
20,CASH_OUT,169520.77,C923419558,0.0,0.0,C523554423,189673.76,359194.52,0
235,CASH_OUT,20471.13,C2009587919,0.0,0.0,C486151857,148133.91,34566.42,0
40,PAYMENT,1011.16,C172028865,120492.71,119481.55,M34293368,0.0,0.0,0
158,CASH_IN,205882.26,C988490555,21146.0,227028.26,C1910448740,0.0,0.0,0
325,PAYMENT,605.92,C1622262584,0.0,0.0,M1052398073,0.0,0.0,0
276,CASH_IN,344020.51,C340807761,131902.0,475922.51,C1710002389,2818322.17,2474301.66,0
137,TRANSFER,164910.79,C1763738010,0.0,0.0,C1925499541,3040906.09,3205816.88,0
322,CASH_OUT,400133.64,C854568876,42661.0,0.0,C979759312,213813.77,613947.4,0
37,CASH_OUT,199134.43,C1720534984,15239.0,0.0,C976771082,324404.1,523538.53,0
230,PAYMENT,4176.0,C843587110,43526.0,39350.0,M354060940,0.0,0.0,0
325,PAYMENT,2023.93,C2123390428,0.0,0.0,M746746810,0.0,0.0,0
534,PAYMENT,20694.21,C445716680,20981.28,287.07,M202115629,0.0,0.0,0
234,PAYMENT,18245.5,C1551354666,422292.08,404046.58,M866012828,0.0,0.0,0
403,PAYMENT,921.14,C2056187175,211148.36,210227.23,M485127976,0.0,0.0,0
130,CASH_OUT,478728.58,C1642650541,11600.0,0.0,C1401269703,0.0,478728.58,0
251,CASH_IN,79788.71,C1985294475,50095.0,129883.71,C1872285774,904092.52,686476.81,0
324,CASH_IN,213193.63,C58248125,20114.0,233307.63,C603966456,84959.57,0.0,0
181,TRANSFER,283214.59,C177688566,20490.0,0.0,C1386742684,101045.47,384260.06,0
356,CASH_OUT,48392.51,C1492191454,0.0,0.0,C1990913859,611535.89,659928.4,0
373,CASH_OUT,349034.61,C48062987,0.0,0.0,C589928880,611427.4,960462.01,0
286,CASH_OUT,138151.68,C1877798122,325.0,0.0,C1754646689,0.0,138151.68,0
41,CASH_OUT,145348.61,C1082730620,5092.0,0.0,C531937621,4265052.58,4410401.19,0
15,PAYMENT,6758.57,C1620709023,21745.0,14986.43,M651825044,0.0,0.0,0
131,PAYMENT,11918.8,C798609776,6640.0,0.0,M2008653411,0.0,0.0,0
277,PAYMENT,7532.93,C790865657,3355.77,0.0,M2040687562,0.0,0.0,0
227,PAYMENT,5435.79,C205722075,0.0,0.0,M1030267676,0.0,0.0,0
398,CASH_OUT,59150.36,C981089198,0.0,0.0,C1794209093,253267.75,312418.11,0
141,PAYMENT,12182.1,C2026344093,143167.88,130985.79,M703598685,0.0,0.0,0
229,PAYMENT,3671.4,C596285696,0.0,0.0,M1769654284,0.0,0.0,0
284,CASH_OUT,404429.12,C1044559490,0.0,0.0,C514050003,1581676.92,1986106.04,0
37,CASH_OUT,60453.8,C1264671690,0.0,0.0,C377901373,1139806.54,1200260.34,0
324,CASH_OUT,1910.19,C1368628443,10287.0,8376.81,C23191771,0.0,1910.19,0
186,PAYMENT,4690.82,C1260004742,63597.0,58906.18,M343508919,0.0,0.0,0
328,TRANSFER,3118595.94,C1459281313,0.0,0.0,C1425452131,10870264.67,13988860.61,0
204,CASH_IN,100777.41,C1012402809,807643.91,908421.32,C1834390929,203624.5,102847.09,0
419,CASH_IN,99544.94,C79061261,6629328.07,6728873.01,C2124681027,872049.84,772504.91,0
400,PAYMENT,4586.69,C1169277551,453629.7,449043.01,M1691175265,0.0,0.0,0
455,CASH_IN,116566.78,C1440609337,2769605.79,2886172.57,C290323664,657123.3,540556.52,0
228,CASH_OUT,97453.64,C491549994,40939.0,0.0,C312388155,334720.3,432173.93,0
249,CASH_OUT,451503.74,C1335422838,230.0,0.0,C1777858259,2019305.88,2470809.62,0
240,TRANSFER,179170.56,C1352644833,0.0,0.0,C1103536517,5802752.27,5981922.83,0
356,CASH_IN,77753.81,C1115887722,2166575.28,2244329.09,C1089957263,911440.81,833687.0,0
153,CASH_OUT,323381.12,C191524453,96958.41,0.0,C1504563254,838494.88,1161876.0,0
548,CASH_OUT,147610.59,C1013092666,4224.39,0.0,C946825586,4884585.55,5032196.13,0
234,PAYMENT,1428.36,C1391935842,0.0,0.0,M960257403,0.0,0.0,0
94,CASH_IN,7419.19,C903120085,21680.0,29099.19,C1138529772,1542276.39,1534857.2,0
10,PAYMENT,4270.15,C2021264240,480777.0,476506.85,M787576404,0.0,0.0,0
162,TRANSFER,181255.83,C1066890334,794.54,0.0,C1853741710,0.0,181255.83,0
354,PAYMENT,5549.5,C271178199,0.0,0.0,M465240555,0.0,0.0,0
18,PAYMENT,1160.7,C262709680,0.0,0.0,M142543337,0.0,0.0,0
395,PAYMENT,15570.56,C1028283542,0.0,0.0,M1939521277,0.0,0.0,0
203,PAYMENT,15146.21,C1964387810,33239.0,18092.79,M583768685,0.0,0.0,0
297,PAYMENT,27166.36,C1791824204,296888.68,269722.32,M790714817,0.0,0.0,0
406,CASH_OUT,164709.75,C1796761469,55189.0,0.0,C1398742370,0.0,164709.75,0
381,CASH_OUT,35043.92,C1503206293,0.0,0.0,C422569632,466783.26,501827.19,0
329,CASH_OUT,110579.65,C1758419169,0.0,0.0,C2067322767,745474.39,856054.03,0
250,PAYMENT,949.46,C368648431,101105.0,100155.54,M855695195,0.0,0.0,0
351,TRANSFER,588200.89,C849517806,16881.0,0.0,C1095587424,13196929.57,13785130.45,0
236,PAYMENT,5481.4,C715196518,270609.55,265128.15,M1320709571,0.0,0.0,0
19,PAYMENT,4961.69,C1766219022,200008.34,195046.65,M747937016,0.0,0.0,0
688,PAYMENT,7448.9,C713249615,0.0,0.0,M956191566,0.0,0.0,0
381,CASH_OUT,190720.3,C1390488301,0.0,0.0,C763220565,5409124.8,5599845.1,0
134,CASH_OUT,158730.63,C532911264,16124.0,0.0,C180145684,414103.87,572834.5,0
347,CASH_OUT,333552.79,C1357284818,0.0,0.0,C365222776,1923846.0,2257398.79,0
371,CASH_OUT,90410.56,C1811685983,24194.0,0.0,C1849733005,120141.09,378956.6,0
355,TRANSFER,159271.04,C1601623798,0.0,0.0,C21867933,261934.08,421205.12,0
232,CASH_OUT,39148.31,C1972859950,0.0,0.0,C910110761,6808760.88,6847909.2,0
401,PAYMENT,25020.48,C385166370,544.0,0.0,M1536394742,0.0,0.0,0
276,CASH_OUT,114567.82,C975754693,0.0,0.0,C1638128692,1277397.33,1391965.14,0
18,PAYMENT,3466.21,C660635234,5035.0,1568.79,M1146503631,0.0,0.0,0
189,PAYMENT,4063.38,C44592909,55180.0,51116.62,M1711661137,0.0,0.0,0
299,CASH_OUT,316536.37,C1401112382,150181.0,0.0,C19797187,0.0,316536.37,0
162,PAYMENT,26858.03,C2083283894,0.0,0.0,M372781102,0.0,0.0,0
138,CASH_OUT,22086.99,C683653492,392680.0,370593.01,C895544218,137661.32,159748.31,0
280,CASH_OUT,8832.28,C395342497,0.0,0.0,C879842,2708585.78,2717418.06,0
16,CASH_IN,286970.56,C646266915,6772134.69,7059105.25,C128931614,4191946.15,3904975.59,0
348,CASH_IN,268545.57,C1450457885,9618047.75,9886593.31,C2008633898,690327.01,421781.45,0
275,PAYMENT,21364.33,C563090947,766418.87,745054.53,M407175919,0.0,0.0,0
382,CASH_OUT,85082.18,C42544838,0.0,0.0,C1830751815,1933912.11,2018994.29,0
376,CASH_OUT,217032.94,C65691948,11871.0,0.0,C969622076,11714.68,228747.62,0
183,CASH_IN,220974.56,C485870297,10717.0,231691.56,C1653874337,0.0,0.0,0
15,CASH_OUT,522.32,C1575463409,1723.0,1200.68,C1016689071,7949107.97,8020721.33,0
139,PAYMENT,13504.02,C367028155,0.0,0.0,M1139721425,0.0,0.0,0
283,CASH_OUT,161121.54,C2054117010,0.0,0.0,C570932493,370301.74,531423.28,0
19,CASH_IN,136929.57,C21563560,2494648.45,2631578.02,C1133413799,997848.33,860918.76,0
309,PAYMENT,14617.51,C1370773479,90248.8,75631.29,M148911918,0.0,0.0,0
303,CASH_OUT,77825.14,C98329114,53622.28,0.0,C205774858,324400.62,402225.76,0
471,PAYMENT,9362.83,C249893433,42100.0,32737.17,M108623496,0.0,0.0,0
48,CASH_OUT,18875.46,C282009428,0.0,0.0,C214401586,348963.03,367838.49,0
161,CASH_OUT,47883.95,C143431541,0.0,0.0,C1521855742,894509.85,942393.8,0
153,PAYMENT,11887.93,C1827174167,52865.0,40977.07,M1252862768,0.0,0.0,0
191,PAYMENT,5281.11,C323044700,0.0,0.0,M1440653057,0.0,0.0,0
306,PAYMENT,23456.87,C897710214,52046.0,28589.13,M342838729,0.0,0.0,0
356,CASH_IN,73265.4,C427467152,125.0,73390.4,C633340864,4515.38,0.0,0
383,CASH_OUT,404257.68,C1868805214,104007.0,0.0,C1994694410,0.0,404257.68,0
236,CASH_OUT,282735.42,C2096479062,0.0,0.0,C2001290355,894420.92,1177156.34,0
282,PAYMENT,4101.66,C1752690079,0.0,0.0,M131642550,0.0,0.0,0
383,CASH_OUT,267286.16,C141511888,982.21,0.0,C849168193,408824.22,676110.38,0
451,CASH_OUT,301174.18,C577819291,51290.0,0.0,C338610447,702766.96,1003941.14,0
260,TRANSFER,75482.17,C769463762,14733.0,0.0,C1268446782,18947.83,94430.01,0
397,CASH_IN,429232.03,C2140677607,348017.65,777249.68,C657868649,926598.96,497366.93,0
322,PAYMENT,2385.81,C1807850345,490475.45,488089.64,M194655536,0.0,0.0,0
304,CASH_OUT,20087.35,C907318709,0.0,0.0,C277362635,132785.72,152873.08,0
136,TRANSFER,1157768.31,C1145051579,0.0,0.0,C1086485946,2929765.79,4087534.1,0
12,PAYMENT,11144.82,C1881247321,0.0,0.0,M509157666,0.0,0.0,0
236,PAYMENT,10837.43,C614355678,0.0,0.0,M2134033965,0.0,0.0,0
302,CASH_OUT,30975.86,C236565426,0.0,0.0,C2048725805,6032352.91,6063328.76,0
182,CASH_OUT,323666.55,C917367097,3782.0,0.0,C1692903636,505766.14,829432.69,0
155,CASH_IN,153917.32,C1476663313,11140593.82,11294511.14,C1429424750,484645.26,330727.94,0
398,CASH_OUT,111991.02,C1120121821,2648.0,0.0,C1503358800,762237.9,874228.92,0
140,CASH_OUT,58205.65,C668475796,0.0,0.0,C159158536,4945343.68,5003549.33,0
686,CASH_OUT,418673.01,C143511377,0.0,0.0,C1487155842,936183.22,1354856.24,0
186,PAYMENT,7797.37,C1625519680,0.0,0.0,M1832929660,0.0,0.0,0
301,CASH_OUT,241070.63,C478408216,0.0,0.0,C1703894736,1053732.14,1294802.77,0
527,CASH_IN,47819.9,C1745815761,51690.0,99509.9,C116885254,733228.91,685409.01,0
235,CASH_OUT,16241.59,C1030450959,0.0,0.0,C2074106253,107042.37,123283.96,0
157,TRANSFER,247764.9,C417954303,0.0,0.0,C357306367,4428611.55,4676376.45,0
164,CASH_OUT,143062.68,C1276595798,15549.0,0.0,C1986475519,0.0,143062.68,0
349,CASH_OUT,258677.45,C1222690337,0.0,0.0,C2133878060,1423726.84,1682404.29,0
330,CASH_OUT,121405.56,C63184006,7542.0,0.0,C1843695266,0.0,121405.56,0
426,CASH_OUT,188244.42,C1584120950,11432.0,0.0,C2054950452,0.0,188244.42,0
330,CASH_OUT,272035.84,C1581839550,32691.0,0.0,C1073967605,125097.91,397133.74,0
11,CASH_OUT,303652.56,C1098422748,0.0,0.0,C1832624381,5434826.64,5477848.74,0
233,CASH_OUT,42847.89,C1918792963,11339.0,0.0,C929170852,0.0,42847.89,0
180,CASH_IN,42978.32,C533467601,30187.0,73165.32,C169914851,3298686.43,3255708.1,0
374,CASH_OUT,261474.29,C823548675,0.0,0.0,C408585115,927596.29,1189070.58,0
134,CASH_OUT,103594.74,C1638607711,0.0,0.0,C2071321306,10535333.78,10638928.52,0
416,TRANSFER,341241.45,C916065974,51941.0,0.0,C758993998,438598.38,779839.84,0
16,CASH_IN,339692.02,C605590317,6916921.38,7256613.4,C833566031,654999.44,461508.81,0
217,TRANSFER,1132971.37,C1330897438,0.0,0.0,C1562828241,1984808.78,4503971.22,0
495,PAYMENT,31279.25,C488477212,7040.0,0.0,M1127696934,0.0,0.0,0
137,CASH_IN,230954.06,C1362501810,25423.0,256377.06,C1724186064,0.0,0.0,0
17,TRANSFER,540933.45,C538213786,42394.0,0.0,C2095344673,0.0,620039.24,0
324,CASH_OUT,217422.14,C249837868,10023.0,0.0,C1668493283,0.0,217422.14,0
399,CASH_IN,194309.58,C1638371366,18104632.91,18298942.49,C2137798233,199888.21,5578.62,0
162,CASH_OUT,359680.47,C95597253,0.0,0.0,C1361864867,6598469.63,6958150.1,0
11,TRANSFER,514264.5,C54509200,0.0,0.0,C912290293,998729.32,1512993.82,0
35,CASH_OUT,401543.57,C287594866,270.0,0.0,C2085877061,8704.71,410248.27,0
394,CASH_OUT,104291.19,C907553250,185016.18,80724.99,C597207299,1768077.82,1872369.01,0
373,CASH_IN,215894.18,C1047075858,4329850.48,4545744.65,C811219248,481994.73,266100.55,0
259,CASH_OUT,19929.84,C1368114289,21591.0,1661.16,C1934676021,0.0,19929.84,0
331,PAYMENT,9986.33,C1333888258,140142.0,130155.67,M2118077072,0.0,0.0,0
283,PAYMENT,664.9,C1906792673,0.0,0.0,M1533995911,0.0,0.0,0
300,PAYMENT,12099.29,C411890671,11695.0,0.0,M1963115585,0.0,0.0,0
181,CASH_IN,163701.78,C186003029,51070.0,214771.78,C138427714,0.0,0.0,0
204,CASH_OUT,84569.89,C505305288,0.0,0.0,C1302262163,2251054.61,2335624.5,0
185,CASH_OUT,85546.68,C1391407798,0.0,0.0,C1876545235,214883.45,300430.14,0
135,CASH_OUT,626192.69,C977598805,0.0,0.0,C118695434,2022430.66,2648623.36,0
95,CASH_OUT,50201.08,C92474955,28498.55,0.0,C806601327,146753.35,196954.43,0
356,PAYMENT,10050.67,C709314955,64222.0,54171.33,M1181749538,0.0,0.0,0
287,CASH_OUT,223891.19,C1673567190,0.0,0.0,C420223664,603106.28,826997.47,0
160,CASH_OUT,283930.1,C210132861,38162.0,0.0,C1772624359,158041.66,441971.76,0
331,CASH_IN,35499.97,C859308191,20770.0,56269.97,C2009658293,134503.53,99003.56,0
370,PAYMENT,1212.08,C2113174160,0.0,0.0,M1004952044,0.0,0.0,0
355,PAYMENT,31821.68,C1611170348,0.0,0.0,M1632719761,0.0,0.0,0
398,PAYMENT,38633.31,C878283915,0.0,0.0,M1798217680,0.0,0.0,0
186,PAYMENT,5866.94,C399316462,0.0,0.0,M436152338,0.0,0.0,0
204,CASH_OUT,69321.91,C252170547,0.0,0.0,C66855156,308947.23,378269.13,0
168,CASH_OUT,426814.58,C925924994,4928.65,0.0,C310574694,1321991.51,1748806.09,0
275,CASH_IN,131436.64,C179748101,9555763.62,9687200.26,C354872318,212842.07,81405.44,0
324,PAYMENT,1556.71,C1977511010,0.0,0.0,M77997111,0.0,0.0,0
187,CASH_OUT,294132.41,C411400947,40813.0,0.0,C159438850,2284038.18,2746507.78,0
324,PAYMENT,12741.69,C1675411980,585.0,0.0,M870466675,0.0,0.0,0
138,CASH_OUT,292182.23,C166638127,0.0,0.0,C71917980,409488.81,481700.78,0
331,CASH_OUT,369863.63,C992398303,0.0,0.0,C264920837,500444.33,870307.95,0
205,PAYMENT,572.68,C529692603,238024.29,237451.61,M1350585059,0.0,0.0,0
356,TRANSFER,473295.36,C700923860,0.0,0.0,C2092107377,2288344.76,2761640.11,0
378,TRANSFER,305651.45,C755157247,0.0,0.0,C1566206150,1106776.33,1412427.79,0
206,CASH_IN,250698.14,C1227833382,20926.0,271624.14,C1307410458,0.0,0.0,0
14,PAYMENT,2832.74,C51800654,12002.93,9170.19,M1851521422,0.0,0.0,0
304,CASH_IN,88573.56,C336134707,399987.0,488560.56,C1614037598,0.0,0.0,0
286,PAYMENT,4567.26,C986137442,0.0,0.0,M171481241,0.0,0.0,0
36,CASH_OUT,159418.26,C977059177,0.0,0.0,C779282932,2189626.75,2689210.81,0
688,CASH_IN,264611.18,C1752235198,62598.0,327209.18,C78117226,251726.33,0.0,0
211,CASH_IN,91139.89,C1355357853,30743.0,121882.89,C138188425,8757443.53,8666303.64,0
404,CASH_OUT,151927.03,C2000837039,9041.0,0.0,C1546962592,138224.67,290151.71,0
235,CASH_IN,111090.72,C1126019021,2139697.49,2250788.21,C1871409465,375944.77,264854.05,0
306,CASH_OUT,56978.51,C65200662,0.0,0.0,C1974263208,169569.09,226547.6,0
357,CASH_IN,35592.81,C1817808710,14955.0,50547.81,C2099201386,967281.91,931689.1,0
133,CASH_IN,257964.69,C381011301,29409.0,287373.69,C927710848,18276.93,0.0,0
380,CASH_IN,347375.55,C1539002951,308552.0,655927.55,C1156539124,1664947.77,1317572.22,0
380,PAYMENT,3712.94,C1998680527,294.0,0.0,M1723609688,0.0,0.0,0
44,PAYMENT,1494.63,C376335070,126715.0,125220.37,M618042436,0.0,0.0,0
231,CASH_OUT,229591.28,C49623690,0.0,0.0,C817583064,449434.48,555744.95,0
226,CASH_IN,9133.12,C65935675,11406740.03,11415873.16,C1133957327,256990.69,247857.57,0
331,PAYMENT,2318.55,C429792126,172874.23,170555.69,M1613037083,0.0,0.0,0
373,CASH_OUT,183308.02,C1004962460,0.0,0.0,C699389002,685833.7,869141.72,0
11,CASH_OUT,627426.94,C213208801,174172.0,0.0,C3743274,506237.6,1143744.54,0
374,CASH_OUT,235077.52,C1779771360,20452.0,0.0,C1854177428,1079022.51,1314100.03,0
254,PAYMENT,1003.55,C1804195938,14534.0,13530.45,M518563811,0.0,0.0,0
380,PAYMENT,6816.26,C1697971737,0.0,0.0,M905749102,0.0,0.0,0
131,CASH_OUT,110169.64,C727478847,0.0,0.0,C1428939759,301866.12,415428.73,0
41,CASH_OUT,218739.18,C872575777,82739.0,0.0,C131902777,84756.79,303495.97,0
43,CASH_OUT,300260.39,C1371945296,107250.0,0.0,C1954976476,0.0,300260.39,0
282,CASH_OUT,202837.91,C1520370849,5039.0,0.0,C920051411,87040.3,289878.21,0
232,CASH_OUT,23696.63,C2052079133,17039.0,0.0,C2142042056,0.0,23696.63,0
187,TRANSFER,1849274.89,C1194932018,13023.0,0.0,C533352405,0.0,1849274.89,0
16,CASH_OUT,127064.98,C788632152,5021.0,0.0,C86392268,257016.09,505727.99,0
236,CASH_IN,44788.6,C956464866,1479273.79,1524062.38,C559699425,1513691.23,1468902.63,0
161,CASH_IN,412196.35,C156488595,10001240.61,10413436.96,C1144706630,2983964.38,2571768.04,0
356,CASH_OUT,107480.01,C2135555553,0.0,0.0,C1022721844,308529.74,416009.75,0
227,PAYMENT,17351.82,C524485183,0.0,0.0,M1093744333,0.0,0.0,0
236,PAYMENT,27765.58,C1524893748,44634.0,16868.42,M1155115266,0.0,0.0,0
210,CASH_OUT,204698.91,C1738612983,41133.0,0.0,C991890965,180681.44,385380.35,0
596,PAYMENT,3527.82,C557882896,16890.71,13362.88,M95850089,0.0,0.0,0
181,CASH_IN,220399.67,C1270560830,0.0,220399.67,C2088397240,6089285.46,5868885.79,0
259,CASH_OUT,16856.56,C1751877913,0.0,0.0,C1835012064,58991.29,75847.85,0
376,TRANSFER,364690.82,C1889118946,0.0,0.0,C1476294987,471772.75,836463.57,0
300,PAYMENT,16955.75,C753887773,0.0,0.0,M366522864,0.0,0.0,0
310,TRANSFER,610210.12,C1450008410,0.0,0.0,C424963019,1163766.39,1773976.51,0
44,CASH_OUT,324685.95,C429790975,10610.0,0.0,C449940263,63658.0,765763.07,0
230,CASH_OUT,206920.38,C632957405,204008.0,0.0,C463849104,0.0,206920.38,0
231,CASH_IN,139311.09,C561780288,95001.59,234312.68,C155479906,412005.83,272694.74,0
132,CASH_OUT,977.18,C2044812196,102584.0,101606.82,C391403226,111661.53,0.0,0
184,CASH_OUT,235289.3,C1716920468,0.0,0.0,C27242495,1388076.53,1623365.83,0
132,CASH_OUT,69219.63,C388878246,18802.0,0.0,C318818267,1224859.74,1294079.37,0
353,CASH_OUT,422213.13,C151721007,0.0,0.0,C609774244,442600.95,864814.08,0
376,CASH_OUT,282747.32,C467849583,30153.0,0.0,C1495005129,488548.72,771296.04,0
407,CASH_IN,161252.37,C1999931301,22427.0,183679.37,C104290446,1903033.45,1741781.08,0
380,CASH_IN,195045.22,C1789063535,1865039.15,2060084.37,C267988797,7135797.42,6940752.19,0
